node_id,parent_id,g,h,f,depth,n_legal_successors,n_pruned,status,all_pruned,f_plateau,timestamp_order
"(((2, 5), (3, 2), (4, 5), (5, 4)), (1, 1))","(((2, 5), (3, 2), (4, 4), (4, 5)), (1, 1))",8,5,13.0,8,,,pruned,,,133
"(((2, 5), (3, 2), (4, 4), (5, 5)), (1, 1))","(((2, 5), (3, 2), (4, 4), (4, 5)), (1, 1))",8,5,13.0,8,,,pruned,,,134
"(((1, 5), (3, 2), (4, 4), (4, 5)), (1, 1))","(((2, 5), (3, 2), (4, 4), (4, 5)), (1, 1))",8,5,13.0,8,,,pruned,,,135
"(((2, 6), (3, 2), (4, 4), (4, 5)), (1, 1))","(((2, 5), (3, 2), (4, 4), (4, 5)), (1, 1))",8,5,13.0,8,,,pruned,,,136
"(((2, 5), (3, 1), (4, 4), (4, 5)), (1, 1))","(((2, 5), (3, 2), (4, 4), (4, 5)), (1, 1))",8,5,13.0,8,,,pruned,,,137
"(((2, 5), (3, 2), (4, 4), (4, 5)), (1, 1))","(((2, 5), (3, 3), (4, 4), (4, 5)), (1, 1))",7,4.0,11.0,7,8,5,expanded,False,True,138
"(((2, 6), (3, 4), (3, 5), (4, 5)), (1, 1))","(((2, 5), (3, 4), (3, 5), (4, 5)), (1, 1))",8,5,13.0,8,,,pruned,,,139
"(((2, 5), (3, 4), (3, 5), (4, 5)), (1, 1))","(((2, 4), (3, 4), (3, 5), (4, 5)), (1, 1))",7,4.0,11.0,7,3,1,expanded,False,True,140
"(((2, 4), (2, 5), (4, 3), (5, 5)), (1, 1))","(((2, 4), (2, 5), (4, 3), (4, 5)), (1, 1))",8,5,13.0,8,,,pruned,,,141
"(((1, 5), (2, 4), (4, 3), (4, 5)), (1, 1))","(((2, 4), (2, 5), (4, 3), (4, 5)), (1, 1))",8,5,13.0,8,,,pruned,,,142
"(((2, 4), (2, 5), (4, 2), (4, 5)), (1, 1))","(((2, 4), (2, 5), (4, 3), (4, 5)), (1, 1))",8,5,13.0,8,,,pruned,,,143
"(((2, 4), (2, 5), (4, 3), (4, 5)), (1, 1))","(((2, 4), (2, 5), (3, 3), (4, 5)), (1, 1))",7,4.0,11.0,7,6,3,expanded,False,True,144
"(((2, 4), (2, 5), (3, 4), (4, 5)), (1, 1))","(((2, 4), (2, 5), (3, 3), (4, 5)), (1, 1))",7,4.0,11.0,7,2,0,expanded,False,True,145
"(((2, 6), (3, 4), (3, 5), (4, 4)), (1, 1))","(((2, 5), (3, 4), (3, 5), (4, 4)), (1, 1))",9,4,13.0,9,,,pruned,,,146
"(((2, 5), (3, 4), (3, 5), (4, 4)), (1, 1))","(((2, 4), (3, 4), (3, 5), (4, 4)), (1, 1))",8,3.0,11.0,8,2,1,expanded,False,True,147
"(((2, 3), (3, 5), (4, 5), (5, 4)), (1, 1))","(((2, 3), (3, 5), (4, 4), (4, 5)), (1, 1))",9,4,13.0,9,,,pruned,,,148
"(((1, 3), (3, 5), (4, 4), (4, 5)), (1, 1))","(((2, 3), (3, 5), (4, 4), (4, 5)), (1, 1))",9,4,13.0,9,,,pruned,,,149
"(((2, 3), (3, 6), (4, 4), (4, 5)), (1, 1))","(((2, 3), (3, 5), (4, 4), (4, 5)), (1, 1))",9,4,13.0,9,,,pruned,,,150
"(((2, 3), (3, 5), (4, 4), (4, 5)), (1, 1))","(((3, 3), (3, 5), (4, 4), (4, 5)), (1, 1))",8,3.0,11.0,8,5,3,expanded,False,True,151
"(((3, 2), (3, 5), (4, 5), (5, 4)), (1, 1))","(((3, 2), (3, 5), (4, 4), (4, 5)), (1, 1))",9,4,13.0,9,,,pruned,,,152
